"name","score","summary","recommended","avoid","date","author","url","rwd","ts-score","site"
"Recette","**","The cooking at Recette is smart and imaginative, the food that results from it elegant and full of flavor. ","Charcuterie plate, cod fritters, beans with chorizo and anchovy, sweetbread, ocean trout, pork belly, s'mores, apple napoleon.",,2010-03-31,"Sam Sifton","http://www.nytimes.com/2010/03/31/dining/reviews/31rest.html","R",8,1
"Red Egg",,,,,,,,,,1
"Reservoir",,,,,,,,,,1
"Resto","**","Resto's version of Belgium is neither clich?d nor isolationist. Asian seasonings flicker in a few dishes, giving this giddy fat fest nuances that take it to a higher level.",,,2007-05-23,"Frank Bruni","http://www.nytimes.com/2007/05/23/dining/reviews/23rest.html","W",7,1
"River Cafe","**"," It's a special-occasion restaurant, and its patrons, many of them out-of-towners, do not book a table in search of culinary adventure - the kitchen aims to please but not to shock...The luxury is mostly show.","Veal tongue salad, lobster cream with scallops and sea urchin raviolini, potato gnocchi with pork shoulder, lamb loin with mint-mustard glaze, arctic char with cockle-chorizo broth, Brooklyn Bridge chocolate marquise, baklava. ","Red Snapper, Roasted Prawns",2002-02-13,"William Grimes","http://events.nytimes.com/mem/nycreview.html?res=9B01E3D91E3CF930A25751C0A9649C8B63&pagewanted=print","W",6,1
"Robataya",,,,,,,,,,1
"Rosa Mexicano","Satisfactory (Zero Stars)","Overall, the cooking at Rosa Mexicano is pallid and dull. It lacks the snap and the vibrancy that make Mexican cuisine approachable and popular. The kitchen seems incapable of getting food to the table hot.","Guacamole, tostada de huitlacoche, sauteed mushrooms with epazote, garlic and serrano chilies, fish tacos, chicken breast stuffed with huitlacoche, budin azteca, delicia de chocolate. ","Ceviche, Skewered Shrimp, Lamb Shank",2000-09-20,"William Grimes","http://events.nytimes.com/mem/nycreview.html?res=9D05EEDB143BF933A1575AC0A9669C8B63","D",2,1
"Rouge Tomate","*","For all its glimmer and good intentions, Rouge Tomate falters somewhat. While about a quarter of the dishes are knockouts, at least as many are overly calculated and fastidious, suggesting there's such a thing as too much balance.","Cannelloni of beets, celery root and almond panna cotta, potato with egg, guinea hen, duck en cocotte, black sea bass, vegetarian cassoulet, rabbit fleischnacke","Black Cod",2009-01-07,"Frank Bruni","http://www.nytimes.com/2009/01/07/dining/reviews/07rest.html","W",4,1
"Royale","Unrated","he overall feel of the place is that it's almost conspicuously devoid of personality.  But its burger isn't?There are certainly more refined pleasures to be had elsewhere.","Royale burger with cheese.","BLT, Grilled Cheese, Grilled Chicken Sandwich",2006-10-04,"Peter Meehan","http://www.nytimes.com/2006/10/04/dining/reviews/04unde.html","W",6,1
"Rubirosa",,,,,,,,,,1
"Ruby's Cafe",,,,,,,,,,1
"Rusty Knot","Unrated","The food, from a kitchen run by Joaquin Baca, a partner with David Chang in the Momofuku brood, is the giveaway: there are smidgens of ambition and vanity at work","Hot Dog, Chicken Liver Sandwich, Peel and Eat Shrimp, Meat Pie, Popoveres",,2008-04-23,"Frank Bruni","http://www.nytimes.com/2008/04/23/dining/23briefs.html","W",7,1
"Rye","*","It's a somewhat confused and confusing enterprise...aybe because Rye hasn't quite worked out what it really wants to be, it confronts you with too many riddles, complicating your effort to plot a coherent experience","Short rib and pork belly sliders, meatloaf sandwich, grilled pork belly, smoked sturgeon salad, grilled duck breast, roasted chicken, doughnuts.","Lasagna",2009-06-17,"Frank Bruni","http://www.nytimes.com/2009/06/17/dining/reviews/17rest.html","W",5,1
"Rye House",,,,,,,,,,1
"Sagaponack",,,,,,,,,,1
"Sala 19",,,,,,,,,,1
"Salume","Unrated","There are two Berkels at Salum?, a panini shop with only 10 tables, and even if the volume doesn't justify the gear, the panini do.","Bologna Sandwich, Meat Sampler, Prosciutto di Praga, Breakfast Panini",,2010-07-07,"Oliver Strand","http://www.nytimes.com/2010/07/07/dining/reviews/07dinbriefs-2.html","W",6,1
"Saravanaas",,,,,,,,,,1
"Saul","**","The cooking, once fairly unadorned, now opens new avenues of flavor... Saul now draws visitors from around the country and beyond, but still treats its customers as neighbors.","Seafood chowder, crispy pork terrine, squid ink tagliatelle, pork belly and charred octopus salad, skate, scallops, squab, sweetbreads.","Striped Bass, Mackerel with Caponata",2009-10-07,"Pete Wells","http://www.nytimes.com/2009/10/07/dining/reviews/07rest.html","W",7,1
"Scarpetta","***","Leaves you stuffed and happy.  It's not exactly a rustic trattoria with exalted peasant food: Mr. Conant's methods are more refined than that. ","Pea soup, mozzarella in carozza, polenta with truffled mushrooms, spaghetti with tomato, agnolotti, calamarata pasta with seafood, turbot, black cod, baby goat, baby chicken with liver sauce, peach crostata, Key lime ""cheesecake.""",,2008-07-30,"Frank Bruni","http://www.nytimes.com/2008/07/30/dining/reviews/30rest.html","R",8,1
"Schiller's Liquor Bar","Unrated","I'm amazed that food so satisfying can emerge in the chaotic din of prime dining hours, 7 to 10:30 p.m., when raucous music and cocktail-infused voices slam off the hard surfaces, rising high to the ceiling and bouncing down again","Garlic shrimp, spaghetti cacio e pepe, lamb curry, roast leg of lamb, rotisserie chicken, pork chops, rigatoni with sausage, hanger steak, lemon meringue pie, chocolate cream pie.",,2003-12-10,"Eric Asimov","http://www.nytimes.com/2003/12/10/dining/25-and-under-an-agent-of-change-plants-a-flag-on-the-lower-east-side.html","W",7,1
"Seasonal","Unrated","Feels sure-footed. Service is crisp, though the room is boxy and wears too much white...The menu is a symphony in starch","Spaetzle, Kaiserchmarren, Pork Belly, Duck breast","Weiner schnitzel, salmon carpaccio, beet tagliatelle",2009-02-25,"Julia Moskin","http://www.nytimes.com/2009/02/25/dining/reviews/25brief-001.html","W",6,1
"Seo",,,,,,,,,,1
"Sette Enoteca and Cucina","*","Sette aspires to sophistication and wants to telegraph that it's in touch with the latest trends and on the hunt for distinctive ingredients...But Sette had a few too many letdowns.","Asparagus with Parmesan fondue, mozzarella with leeks, small appetizer pizza, pappardelle with oxtail, fennel crusted tuna, Roasted Fish, hanger steak, fruit crostata, lemon tart.","Fritto Misto, Pasta",2005-10-05,"Frank Bruni","http://www.nytimes.com/2005/10/05/dining/reviews/05rest.html","W",6,1
"Sfoglia","**","Sfoglia hits its mark and then some, with inventive pasta dishes, carefully cooked meat and seafood, a few knockout desserts and some of the best bread in all of Manhattan.","Mixed appetizer plate, house-cured mackerel, pappardelle Bolognese, fusilli in vin santo cream sauce, chicken al mattone, orata in cartoccio, fruit tart, bread pudding.","Gnocchi with Pig Feet, Vegetable Soup",2007-03-07,"Frank Bruni","http://www.nytimes.com/2007/03/07/dining/reviews/07rest.html","W",7,1
"Shake Shack","Unrated","The salty, meaty little burgers swaddled by potato rolls are so good that Shake Shack is swarmed with diners willing to wait 20 minutes or more to order, then wait again while the burgers are griddled to order from morning to night.","Hot Dog, Hamburgers",,2005-09-07,"Peter Meehan","http://www.nytimes.com/2005/09/07/dining/reviews/07shake.html","R",8,1
"Shalezeh",,,,,,,,,,1
"Shang","*","Much of the food is busy and unfocused, and I sometimes had a better time gazing than grazing on it...Pleasant, but inconsistent and uneventful. The magic that Mr. Lee reputedly made in Toronto hasn't followed him here.","Lobster/snapper/oxtail soups, cucumber salad, onion fritters, octopus with tomatillo, steamed spinach tofu with mushrooms, taro puffs with curried beef, lamb chops, almond panna cotta, sorbets.","Crispy Lobster, Singapore Slaw",2009-02-18,"Frank Bruni","http://www.nytimes.com/2009/02/18/dining/reviews/18rest.html","W",4,1
"SHO Shaun Hergatt","**","The eating is very good if you don't mind the odd feeling that it's happening in the late 1990s. ","Hearts of palm, peekytoe crab, frogs' legs, striped bass, lamb, rabbit loin, chocolate and jasmine ""inspiration.""",,2010-04-20,"Sam Sifton","http://www.nytimes.com/2010/04/21/dining/reviews/21rest.html","W",7,1
"Sigiri",,,,,,,,,,1
"Sip Sak","*","Special food at special prices...Between Sip Sak's peaks lie many valleys. ","Eggplant salad, hummus, tarama, sucuk (lamb sausage), iskander kebab, manti, spicy chicken patties, stuffed meatballs, lahmajun (pizza).","Lamb Kebabs, Chicken Kebabs, Baked Lamb, Branzino",2006-08-23,"Frank Bruni","http://www.nytimes.com/2006/08/23/dining/reviews/23rest.html","W",5,1
"Smile (the)",,,,,,,,,,1
"Snack",,,,,,,,,,1
"Soba - Ya","Unrated","Noodles are the focus at this bright, handsome little Japanese restaurany...Appetizers are excellent, differing night to night."," Marinated spinach, rice with sardines, fried tofu, marinated squid, shumai, zaru soba, mori soba, chicken curry soba, soba with duck.",,1998-03-04,"Eric Asimov","http://www.nytimes.com/1998/03/04/25-and-under-20-lashes-with-these-wet-noodles-yes-please.html","R",8,1
"Socarrat Paella Bar","*","Socarrat Paella Bar is, fittingly, all about paella...These aren't perfect paellas, not nearly. Sometimes the meat or seafood is overcooked.  But they're better than the paellas at many other Spanish restaurants in New York","Cabrales croquetas, brandada de bacalao (salt cod), ""menestra"" vegetable medley, sizzling shrimp, any of the paellas, ""greixonera"" cheesecake",,2008-10-08,"Frank Bruni","http://www.nytimes.com/2008/10/08/dining/reviews/08rest.html","W",6,1
"Sorella","Unrated","A combination restaurant and wine bar with a focus on the especially delicious, vineyard-crowded Piedmont region of Italy...It was uneven and unnerving: throughout our meal, anxious aspirants hovered over us, ready to claim our stools as soon as we vacated them.","Duck Fat Smoked Muffin with Chicken-Liver Mousse, Gnocchi, Veal Tongue Salad","Tajarin, Agnolotti, Meatball Sandwich",2009-05-20,"Frank Bruni","http://www.nytimes.com/2009/05/20/dining/reviews/20brief-001.html","W",5,1
"Soto","**","A showcase for impressive culinary artistry in roughly 30 modestly portioned hot and cold dishes that combine lovely fish and vibrant seasonings in distinctive ways.","Geoduck salad, white shrimp tartare, uni wrapped in squid, kampachi tartare, chu toro tartare, lobster with uni mousse, assorted tempura, langoustine, sushi roll in white kelp.",,2007-09-05,"Frank Bruni","http://www.nytimes.com/2007/09/05/dining/reviews/05rest.html","W",7,1
"Sparks","*","The kitchen has been inconsistent in the past, but when things are right, the thick, salt-crusted prime sirloins and lamb chops are superb.","Shrimp cocktail, crabmeat cocktail, chopped tomato and onion salad, asparagus vinaigrette, lamb chops, prime sirloin steak, steamed lobster, cheesecake.","Baked Clams, Hash Browns",1998-03-25,"Ruth Reichl","http://www.nytimes.com/1998/03/25/restaurants-where-steak-is-both-king-and-jester.html","W",6,1
"Spice Market","*","Considerably less enjoyable than at the start, when it received three stars in The Times from Amanda Hesser...sends out the occasional superb dish and delivers a measure of fun, much of its menu is executed in a perfunctory or even slapdash fashion. Once a compelling destination, it's now a modest diversion.","Chicken samosas, mushroom egg rolls, mango salad, seafood laksa, steamed red snapper, baby corn and broccoli, silken tofu with pad Thai flavors, ginger fried rice, Ovaltine kulfi, Thai jewels.","Steamed Lobster, Skewers of Chicken, Chicken and Coconut Milk Soup",2009-06-24,"Frank Bruni","http://www.nytimes.com/2009/06/24/dining/reviews/24rest.html","W",4,1
"Spitzers",,,,,,,,,,1
"Spotted Pig","*","A diner who is willing to endure that and to wedge himself or herself into a cramped seat finds reward in the often heroically satisfying food, a mix of Italian and English cooking. There's an expert kitchen in the eye of this storm. ","Smoked haddock chowder, beets with smoked trout, gnudi, braised veal breast, black bass, pork sandwich with pickled jalape?o, burger with Roquefort, prune and Armagnac tart.","Frittata, French Toast",2006-01-25,"Frank Bruni","http://www.nytimes.com/2006/01/25/dining/reviews/25rest.html","W",7,1
"Sripraphai","**","The real deal, well worth the extra time and effort...About the food at Sripraphai there can be no sarcasm and little complaint...Here the star anise, coriander and galangal sing clearly, identifiable voices that swell and recede as they hew to their carefully calibrated roles in a broader chorus.","Roasted duck salad, sweet sausage with cucumber, chili and lime, pickled barbecued pork, saut?ed drunken noodles, saut?ed crispy pork with Chinese broccoli, barbecued chicken with coconut rice.","Papaya Salad",2004-11-03,"Frank Bruni","http://www.nytimes.com/2004/11/03/dining/reviews/03REST.html","R",8,1
"Standard Grill (The)","*","Reliably bangs out solid, flavorful food that casually integrates Spanish ingredients with French and Italian ideas. The service is frequently wobbly and the place is full of small oddities...But against the odds, it all adds up to a worthwhile restaurant.","Country p?t?, snow pea and radish salad, charred octopus appetizer, swordfish, rainbow trout, chocolate mousse.",,2009-09-30,"Pete Wells","http://www.nytimes.com/2009/09/30/dining/reviews/30rest.html","W",6,1
"Stanton Social","*","An orgy of hors d'oeuvres...ethnically jumbled...Of the dishes that do succeed, several are excellent, while the rest reflect a laudable cleverness or infectious playfulness.","Onion soup dumplings, potato pierogies, tuna tartare rolls, paella cakes, chipotle shrimp, Kobe-style beef burgers, wasabi-crusted salmon, lamb shank soft tacos, warm doughnuts","Soy-lacquered chicken, Beef Wellington, Short Rib Ravioli, Pork Loin, Duck Quesadilla",2005-06-15,"Frank Bruni","http://www.nytimes.com/2005/06/15/dining/reviews/15rest.html","W",6,1
"Strip House","**","The service is professional and attentive...And the food is generally marvelous, the steak often superb","roasted bacon, bibb salad, strip steak, veal chop, rack of lamb, lobster, truffled cream spinach, goose-fat potatoes, baked potato, chocolate cake.","Red Snapper",2010-03-10,"Sam Sifton","http://www.nytimes.com/2010/03/10/dining/reviews/10Rest.html","W",7,1
"Stuzzicheria",,,,,,,,,,1
"Supper",,,,,,,,,,1
"Surya","Unrated","You will not find the customary curries or the tandoori dishes of northern India here. What you will find is the sparkling flavor of freshly ground spices.","Vegetarian Menu, Jumbo Shrimp, Dosa, Biryani, Okra","Flaked Shark",1998-09-18,"Ruth Reichl","http://www.nytimes.com/1998/09/18/arts/diner-s-journal.html","W",7,1
"Sushi Azabu","*","Sushi Azabu stands out in a crowded sushi marketplace on account of its sublime setting: an unmarked subterranean lair within...While the quality of both the raw fish and the cooked dishes is erratic, the sushi and sashimi here is hardly run-of-the-mill.","Prix fixe ""azabu course"" and ""omakase nigiri"" sushi and sashimi samplers, chawan mushi, spicy tuna roll.","Fried Squid",2008-10-29,"Frank Bruni","http://www.nytimes.com/2008/10/29/dining/reviews/29rest.html","W",6,1
"Sushi of Gari",,,,,,,,,,1
"Sushi Seki","**","Its specialty is a modern style... in which each piece is topped with a little sauce.","Sushi and sashimi, edamame. ","Tuna with Tofu Sauce",2002-11-27,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9B0CE2D61F39F934A15752C1A9649C8B63","W",7,1
"Sushi Yasuda","***","it has been among the best. And a recent visit suggested that there's been no slippage, no drift...ilitaristic precision and quasi-religious ardor with which this restaurant approaches its mission.","Omakase, Flash Fried Soft Shell Crab",,2008-08-27,"Frank Bruni","http://www.nytimes.com/2008/08/27/dining/reviews/27brief-002.html","R",8,1
"Szechuan Gourmet","Unrated","Desn't quite reach championship level. But it is a contender, serving food grounded grounded in the regional flavor principles, using plenty of chili and hot oil to achieve the spiciness known as 'la,' and lots of Sichuan peppercorns to produce the flowery, tingly sensation called 'ma.' ","Beef tendon in hot sauce, pickled vegetables, dan dan noodles, dry saut?ed green beans, eggplant in garlic sauce, enchanted pork, fried duck. ","Dumplings and Won Tons, Chengdu Noodles, Chicken with Peanuts",2003-01-22,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9A03E3DC1330F931A15752C0A9659C8B63","W",7,1
"Taboon","**","Just about every dish was superb...The quality of Taboon's service fluctuated over subsequent visits...At Taboon, it's all about that oven?.almost every hot dish spends at least some time in this hive-like chamber, which imparts a faintly woodsy, smoky quality to its charges","Bread with tzatziki, falafel, shrimp in shredded pastry, hummus, zucchini cakes, kube, haloumi salad, chicken, halibut, lamb kebabs, vanilla ice cream with date honey and caramelized pistachios","Octopus appetizer, Branzino, Short Ribs",2005-08-10,"Frank Bruni","http://www.nytimes.com/2005/08/10/dining/reviews/10rest.html","W",7,1
"Taco Taco",,,,,,,,,,1
"Takahachi",,,,,,,,,,1
"Takashi","*","A modest and wondrous strange new restaurant?they are simple exciting dishes..the quality of the meat?is superior to anything you will find in a traditional Korean barbecue restaurant...its eccentricity is honest, its atmosphere winning and its food quite good.","Raw beef liver, sea urchin, Achilles tendon, rib-eye, short rib, intestine, stomachs, vegetables.",,2010-06-16,"Sam Sifton","http://www.nytimes.com/2010/06/16/dining/reviews/16rest.html","R",8,1
"Tamarind (22nd Street)","**","The menu treats Indian cuisine as a genuine culinary language, like French, able to assimilate nontraditional ingredients and techniques. It's a clear-cut victory for the cause of Indian food. ",,,2001-02-16,"William Grimes","http://events.nytimes.com/mem/nycreview.html?_r=1&res=9D00E7DD1530F935A25751C0A9679C8B63","R",8,1
"Tamarind Tribeca","**","Tamarind is an extremely pleasant place to dine. It is shaping up to be the best thing to happen to Indian food in Manhattan since Hemant Mathur and Suvir Saran opened Devi in 2004..The menu can take diners across India in the name of flavor, and represent that nation's varied cuisine with pride and great skill.","Crab cakes, samosas, bataki kosha, braised lamb shank, chicken tikka masala, goat biriyani, saag paneer, coconut-mousse bombe.","Halibut, Roasted Lobster",2010-08-04,"Sam Sifton","http://www.nytimes.com/2010/08/04/dining/reviews/04rest.html","R",9,1
"Tanoreen","*","It is a terrific neighborhood restaurant, a lively, happy scene set beneath clouds of lamb, mint and garlic scents combined...Tanoreen's entrees are, in the main, less successful than the appetizers?It is smarter, perhaps, to order more from the appetizer lists.","Sujok, hummus, baba ghanouj, tabbouleh, fattoush, cauliflower, fette, grilled lamb, kibbe, falafel, desserts.","Lamb Shank, Shepherd's Pie",2010-02-24,"Sam Sifton","http://www.nytimes.com/2010/02/24/dining/reviews/24rest.html","R",8,1
"Tao",,,,,,,,,,1
"Telepan","**","Telepan won't turn heads, certainly not in its present attire. But it will warm hearts and sate appetites, more surely and faithfully than vainer, flashier suitors might.","Smoked trout, bay scallops, vegetable-bread soup, tortellini, pork pachetti, blini with squash, salmon on blue potatoes, lobster-braised halibut, sirloin with oxtail glaze, sherry custard tart, cookie plate.",,2006-02-15,"Frank Bruni","http://www.nytimes.com/2006/02/15/dining/reviews/15rest.html","W",6,1
"Teodora","*","Mr. Quadalti's food, though occasionally rustic, is by no means simple...maintains a sense of delicacy...Pastas break little new ground","Lasagna, piadina, chicken livers, Parmesan sformato, fried artichoke leaves, fried zucchini blossoms, saut?ed clams and mussels, strozzapreti with sausage and peppers, tagliatelle alla Bolognese, gnocchi with cheese, vitello tonnato, filet mignon, osso buco, panna cotta, apple tart, ciambelle.","Tagliatelle with Lobster, Taglioni with Shrimp, Orata ",2002-07-24,"Eric Asimov","http://www.nytimes.com/2002/07/24/restaurants-a-homey-greeting-with-a-pedigreed-menu.html","W",6,1
"Terroir Tribeca",,,,,,,,,,1
"The Commodore","Unrated","Turns out a vaguely Southern array of crunchy, spicy, greasy, gooey and salty dishes that push all the right buttons when you're rolling through your third drink of the night.","Chicken with biscuits, hot fish sandwich, hamburger, French fries, green chili hominy, snap pea and egg, cold green beans with potatoes and pickled onion, green salad, Saltie potato salad.",,2010-07-28,"Oliver Strand","http://www.nytimes.com/2010/07/28/dining/reviews/28under.html","W",7,1
"The Fat Radish",,,,,,,,,,1
"The Harrison","**","The very definition of dependable, poised to impress you, if not quite wow you...it's a restaurant that stays true to the conservative, honorable niche it's carved out, which is that of a contemporary American bistro","Crispy shrimp, Parmesan fritters, grilled octopus, lobster and crawfish raviolini, rigatoncini with lamb ragu, lamb chop, calf's liver, Arctic char, duck fat fries, salty chocolate tart, cookie plate.","Pork chop",2008-05-28,"Frank Bruni","http://www.nytimes.com/2008/05/28/dining/reviews/28rest.html","W",7,1
"The Lambs Club","*","The room filled with editors and artists, writers, models and hangers-on...The Lambs Club dinner menu offers food to fortify the hearty as well as to charm those who eat only appetizers and head to the gym... mixed in intent and execution.","Grilled octopus, ravioli, foie gras, roast lamb, cod cheeks, hamburger, lobster roll.","Club Salad, Yellowfin Tuna, Seared Scallops",2010-10-27,"Sam Sifton","http://www.nytimes.com/2010/10/27/dining/reviews/27rest.html","W",5,1
"The Lion","*","Mostly comforting, occasionally very good American country-club fare...The bar is crowded beyond belief with Delta Taus and other frat packers","Tuna tartare, asparagus, beet sald, pasta, annunziata, Lobster potpie, burger, steak, cheesecake.","Artichoke Friters, Sheep's Milk Cavatelli, Dover Sole, Scallops, Pork Chop",2010-07-28,"Sam Sifton","http://www.nytimes.com/2010/07/28/dining/reviews/28rest.html","W",5,1
"The Meatball Shop","Unrated","Too bad these house-ground balls (four for $7), served with your choice of four sauces, aren't roundly delicious.","Lamb, Arugula Salad","Beef, Chicken, Salmon, Smash, Sliders, White Beans, Broccoli, Polenta",2010-03-17,"Betsy Andrews","http://www.nytimes.com/2010/03/17/dining/reviews/17dinbriefs-002.html","D",3,1
"The Mermaid Inn",,,,,,,,,,1
"The Redhead","*","Ego-restrained way of preparing familiar, even lowbrow fare with such exacting standards and such sagely chosen grace notes that it takes on an unfamiliar luster.","Bacon peanut brittle, chips & dip, pretzel with beer cheese, mushroom flatbread, one-eyed Caesar, sweet corn soup, shrimp and grits, fried chicken, pork chops, caramel banana pudding.","Pasta, Candied Bacon Sundae",2009-08-19,"Frank Bruni","http://www.nytimes.com/2009/08/19/dining/reviews/19rest.html","W",7,1
"The Red Cat","**","By turns cozy and sexy, laid-back and fleet, the Red Cat is that rare split-the-difference place that has sophisticated food but not a whiff of arrogance","Potato pierogi, lamb chop Milanese, saut?ed zucchini, loin of rabbit, green beans tempura, skate wing, pork tenderloin, rocky road sundae, orange panna cotta, chocolate souffl?e cake.",,2005-06-29,"Frank Bruni","http://www.nytimes.com/2005/06/29/dining/reviews/29rest.html","R",8,1
"The Smith",,,,,,,,,,1
"Thor","**","An almost strenuously artsy ambience, involving little color and lots of noise, meets a menu brimming with hearty fare?a satisfying place to eat.","White tomato mousse, hamachi and avocado, red beet terrine, gnocchi with wild mushrooms, squid ink linguine, brook trout, red snapper, duck with Savoy cabbage, venison, pumpkin cheesecake, reinterpreted Snickers bar.",,2005-11-02,"Frank Bruni","http://www.nytimes.com/2005/11/02/dining/reviews/02rest.html","W",7,1
"Tia Pol","Unrated","A little haunt with low lighting where you can wander in for wine and warm service and leave having eaten a far more cerebral meal...The quality of the ingredients makes a strong impression. ","Churros, gazpacho, patatas bravas, chorizo con chocolate, lamb skewers, cured meats.",,2004-09-22,"Dana Bowen","http://www.nytimes.com/2004/09/22/dining/reviews/22UNDE.html","R",9,1
"Tipsy Parson","Unrated","It's crowded at night, filled with Twittering scenesters with sharp elbows and someplace better to be...The food's not great. ","Fried Chicken Livers, Deviled Eggs","Strip Steak, Scallops, Lamb Ribs, Duck Breast, Mac and Cheese, Apple Pie",2009-12-09,"Sam Sifton","http://www.nytimes.com/2009/12/09/dining/reviews/09brief-001.html","D",3,1
"Toloache","*","Toloache is worth a second look...marvelous interpreter of guacamole, of ceviche, of finishing-school tacos and wood-oven quesadillas. ","Guacamoles, hamachi ceviche, quesadilla with shrimp, tacos, quesadilla with huitlacoche and black truffles.","Braised short rib, Salmon",2010-08-18,"Sam Sifton","http://www.nytimes.com/2010/08/18/dining/reviews/18rest.html","W",7,1
"Tomoe","Unrated","The lines form for the food, particularly the large selection of sushi, which is terrific and inexpensive","Sushi and sashimi, shumai, zaru soba. ",,1996-11-01,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9805E2DC1139F932A35752C1A960958260","R",8,1
"Tori Shin",,,,,,,,,,1
"Torrisi Italian Specialties","**","Artists make work and customers consume it. The prix fixe for this is $50. The food is still beautifully cooked, still aggressively Italian-American... edible paintings, comestible short stories...It is not fine dining, but it sure is fine.","At lunch, turkey sandwich, chicken parm sandwich. At dinner, the menu changes daily.",,2010-06-09,"Sam Sifton","http://www.nytimes.com/2010/06/09/dining/reviews/09rest.html","R",10,1
"Tortilla Flats",,,,,,,,,,1
"Totto Ramen",,,,,,,,,,1
"Traif","Unrated","It is, simply, a very nice restaurant. There's nothing outr? about the food, which is for the most part delicious and well made. The cooking is thoughtful, the flavors subtle and complex, the prices reasonable.","Spinach Salad, hamachi carpaccio, corn cakes with rock shrimp, duck confit lettuce wraps, cockles with pancetta,s callops with creamed corn",,2010-08-11,"Ligaya Mishan","http://www.nytimes.com/2010/08/11/dining/reviews/11under.html","W",6,1
"Travertine",,,,,,,,,,1
"Tree",,,,,,,,,,1
"Triomphe","**","Mr. Zobel's food, simple and understated, matches the room. He has devised a small menu that abounds in small pleasures supported by big flavors?Again and again, Mr. Zobel quietly strikes the right note.","Squash wontons, oyster stew,  sherry-braised chicken livers, rabbit stew, halibut with ginger-chili marinade, poached pear with chestnut poundcake.",,2000-11-22,"William Grimes","http://www.nytimes.com/2000/11/22/dining/restaurants-favoring-a-small-and-understated-setting.html","W",7,1
"Turkish Kitchen","Unrated","It has energy and warmth to burn, with its patrons, many of them Turkish or Greek, chattering festively as the raki (an anise liqueur) flows.  Above all, it has extremely appealing food that represents a welcome change of pace.","Mashed Eggplant, Calf's Liver, Beef Dumplings, Stuffed Mussels, Chicken Kebabs, Sea Bass",,2004-09-17,"Frank Bruni","http://www.nytimes.com/2004/09/17/dining/17JOUR.html","W",7,1
"Txikito","*","Across many meals here I had wonderfully memorable food?ridiculous food?food that feel somewhere in between?and food that never tasted the same twice.","Sofrito quail egg, Basque tuna sandwich, chorizo hash sandwich, croquettes, crab meat gratin, squid in its ink, lamb chops, suckling pig, copa de chocolate.",,2009-04-22,"Frank Bruni","http://www.nytimes.com/2009/04/22/dining/reviews/22rest.html","W",6,1
"Union Square Cafe","**","In my occasional trips to Union Square over recent years and in a more concentrated series of visits over recent months, I never had an experience whose caliber was consonant with the restaurant's enduringly lofty reputation. I had a few flatly mediocre meals.","Heirloom tomato salad, fried calamari, lasagna Bolognese, capellini with flaked cod, pan-roasted chicken, grilled lamb chops, hamburger, porchetta, banana tart, chocolate chip bread pudding, cookie assortment.","Crispy Duck Confit, Spinach Risotto, Shell Steak, Shepherd's Pie",2009-08-05,"Frank Bruni","http://www.nytimes.com/2009/08/05/dining/reviews/05rest.html","W",6,1
"Uva","Unrated","The menu draws from rustic kitchens up and down the Italian peninsula, but its execution is more elaborate...The kitchen is not as careful as it could be.","Chisolini, ricotta gnocchi, radicchio crespelle, scallops wrapped in speck, all desserts.","Chicken Breast, Sardinian Malloreddu, Cuttlefish",2005-05-18,"Dana Bowen","http://www.nytimes.com/2005/05/18/dining/reviews/18unde.html","W",6,1
"Uvarara",,,,,,,,,,1
"Vai",,,,,,,,,,1
"Vandaag","**","Casually luxe, Wallpaper-magazine feel... handsome serving staff provides close and almost control-freaky service, the menu proves to be just as inventive","Pickle pot, pickled oysters, pickled sausages, kale, sweetbreads, chilled cucumber soup, sea-urchin bisque, clams, roasted hen.","Lamb Shoulder, Pork Chop, ""Ham"" Burger",2010-09-22,"Sam Sifton","http://www.nytimes.com/2010/09/22/dining/reviews/22rest.html","W",7,1
"Via Quadronno",,,,,,,,,,1
"Vida",,,,,,,,,,1
"Viet Cafe",,,,,,,,,,1
"Villa Mosconi",,,,,,,,,,1
"Vinegar Hill House","Unrated","It feels like a discovery when you step through the door...Warm and welcoming, the dining room is also always crowded.  Fortunately, the food is worth the inevitable wait...This is confident, flavorful cooking.","Roasted Mussels, Juniper- Sliced Spareribs, Woodfired Tart",,2009-03-24,"Oliver Schwaner-Albright","http://www.nytimes.com/2009/03/25/dining/25brief-002.html","R",8,1
"Walker's",,,,,,,,,,1
"Wallse","**","Mr. Gutenbrunner, once seen as a pioneer among chefs, has not been fazed by contemporaries like Ferran Adri? and Thomas Keller. He continues to be a great cook without foam, without powdered kumquat... it has maintained a neighborhood demeanor. ","Pea soup, foie gras terrine, tomato and artichoke terrine, skate salad, Wiener schnitzel, roasted venison, Viennese savarin, Salzburger nockerl.",,2004-05-05,"Amanda Hesser","http://www.nytimes.com/2004/05/05/dining/reviews/05REST.html","W",7,1
"Warren 77",,,,,,,,,,1
